,Date,Symbol,Price,Open,High,Low,Volume
3665,"Jun 17, 2021",XRP,0.84118,0.8318,0.86084,0.82488,475.79M
3666,"Jun 16, 2021",XRP,0.83195,0.86663,0.87309,0.82643,603.79M
3667,"Jun 15, 2021",XRP,0.86663,0.89031,0.90115,0.85949,537.37M
3668,"Jun 14, 2021",XRP,0.89031,0.88326,0.92692,0.86323,659.19M
3669,"Jun 13, 2021",XRP,0.88326,0.83164,0.88784,0.8185,503.67M
3670,"Jun 12, 2021",XRP,0.83121,0.84748,0.84757,0.80638,558.73M
3671,"Jun 11, 2021",XRP,0.84748,0.86852,0.87919,0.83437,568.45M
3672,"Jun 10, 2021",XRP,0.86841,0.91975,0.92699,0.85342,838.31M
3673,"Jun 09, 2021",XRP,0.9197,0.87383,0.9197,0.83149,1.13B
3674,"Jun 08, 2021",XRP,0.87393,0.86345,0.88383,0.78577,1.37B
3675,"Jun 07, 2021",XRP,0.86345,0.94516,0.97376,0.84842,993.30M
3676,"Jun 06, 2021",XRP,0.94493,0.92274,0.94784,0.91773,559.24M
3677,"Jun 05, 2021",XRP,0.92274,0.96885,0.9972,0.89686,898.30M
3678,"Jun 04, 2021",XRP,0.96927,1.04426,1.04594,0.91895,1.27B
3679,"Jun 03, 2021",XRP,1.04426,1.02441,1.0773,1.00778,974.27M
3680,"Jun 02, 2021",XRP,1.02441,1.01061,1.04772,0.98136,950.13M
3681,"Jun 01, 2021",XRP,1.01063,1.04122,1.0973,0.97712,1.61B
3682,"May 31, 2021",XRP,1.04293,0.90591,1.04892,0.88318,1.78B
3683,"May 30, 2021",XRP,0.90612,0.83044,0.92998,0.79877,1.21B
3684,"May 29, 2021",XRP,0.83041,0.89913,0.93847,0.79482,1.47B
3685,"May 28, 2021",XRP,0.89918,0.97062,0.98301,0.84733,1.74B
3686,"May 27, 2021",XRP,0.9705,1.03167,1.0403,0.93389,1.41B
3687,"May 26, 2021",XRP,1.03167,0.97436,1.06643,0.9489,1.68B
3688,"May 25, 2021",XRP,0.97434,0.99151,1.0527,0.88075,2.42B
3689,"May 24, 2021",XRP,0.99142,0.79146,0.99562,0.75667,2.34B
3690,"May 23, 2021",XRP,0.79153,0.90502,0.96587,0.6507,3.15B
3691,"May 22, 2021",XRP,0.90502,1.00572,1.01342,0.82006,2.28B
3692,"May 21, 2021",XRP,1.006,1.17959,1.21581,0.8673,2.73B
3693,"May 20, 2021",XRP,1.17955,1.06159,1.26452,0.91194,3.04B
3694,"May 19, 2021",XRP,1.0617,1.59055,1.64286,0.87542,5.03B
3695,"May 18, 2021",XRP,1.59055,1.4959,1.69982,1.47421,2.67B
3696,"May 17, 2021",XRP,1.4959,1.44832,1.56263,1.32635,2.40B
3697,"May 16, 2021",XRP,1.44967,1.48591,1.60866,1.34889,2.21B
3698,"May 15, 2021",XRP,1.48591,1.4023,1.57989,1.32462,2.30B
3699,"May 14, 2021",XRP,1.40342,1.36156,1.4433,1.32248,1.19B
3700,"May 13, 2021",XRP,1.3614,1.26899,1.38878,1.20537,2.14B
3701,"May 12, 2021",XRP,1.26829,1.4781,1.54351,1.24312,1.65B
3702,"May 11, 2021",XRP,1.47796,1.39107,1.48676,1.3587,1.18B
3703,"May 10, 2021",XRP,1.39101,1.53451,1.62613,1.23689,1.90B
3704,"May 09, 2021",XRP,1.53447,1.56235,1.59317,1.44818,1.16B
3705,"May 08, 2021",XRP,1.56237,1.58091,1.62614,1.54152,796.72M
3706,"May 07, 2021",XRP,1.58103,1.60296,1.68963,1.51153,1.44B
3707,"May 06, 2021",XRP,1.60294,1.61386,1.76001,1.54527,2.37B
3708,"May 05, 2021",XRP,1.61396,1.39752,1.62073,1.39752,2.01B
3709,"May 04, 2021",XRP,1.39664,1.55463,1.55703,1.35493,2.18B
3710,"May 03, 2021",XRP,1.55474,1.56112,1.61913,1.52413,1.05B
3711,"May 02, 2021",XRP,1.56112,1.65073,1.65348,1.53209,947.88M
3712,"May 01, 2021",XRP,1.65073,1.59851,1.66456,1.52915,1.11B
3713,"Apr 30, 2021",XRP,1.59707,1.39814,1.63523,1.37604,2.26B
3714,"Apr 29, 2021",XRP,1.39814,1.3579,1.41707,1.32815,1.37B
3715,"Apr 28, 2021",XRP,1.35801,1.4018,1.44663,1.28765,1.77B
3716,"Apr 27, 2021",XRP,1.40174,1.36672,1.45828,1.3324,2.40B
3717,"Apr 26, 2021",XRP,1.36699,1.03384,1.36882,1.01794,2.94B
3718,"Apr 25, 2021",XRP,1.03384,1.05015,1.15362,0.95088,1.74B
3719,"Apr 24, 2021",XRP,1.05015,1.17025,1.17095,1.02325,1.69B
3720,"Apr 23, 2021",XRP,1.17023,1.15859,1.19593,0.89374,4.24B
3721,"Apr 22, 2021",XRP,1.15886,1.29067,1.41758,1.10427,2.74B
3722,"Apr 21, 2021",XRP,1.29046,1.38614,1.46239,1.28289,2.00B
3723,"Apr 20, 2021",XRP,1.38614,1.30944,1.44517,1.18308,2.45B
3724,"Apr 19, 2021",XRP,1.30918,1.40811,1.53084,1.25649,2.64B
3725,"Apr 18, 2021",XRP,1.40794,1.53957,1.56266,1.16193,3.48B
3726,"Apr 17, 2021",XRP,1.54064,1.54768,1.73876,1.53308,1.74B
3727,"Apr 16, 2021",XRP,1.54747,1.7584,1.80402,1.44072,2.86B
3728,"Apr 15, 2021",XRP,1.7578,1.83563,1.88408,1.65854,1.84B
3729,"Apr 14, 2021",XRP,1.83625,1.79613,1.96332,1.57032,3.58B
3730,"Apr 13, 2021",XRP,1.79627,1.46844,1.88626,1.42122,4.05B
3731,"Apr 12, 2021",XRP,1.46773,1.35479,1.4719,1.3197,1.78B
3732,"Apr 11, 2021",XRP,1.35498,1.37428,1.49007,1.3084,3.15B
3733,"Apr 10, 2021",XRP,1.37431,1.01909,1.3953,1.00711,4.31B
3734,"Apr 09, 2021",XRP,1.01916,1.05784,1.08335,0.9849,1.61B
3735,"Apr 08, 2021",XRP,1.05784,0.91658,1.07201,0.90415,2.03B
3736,"Apr 07, 2021",XRP,0.91658,1.09138,1.10128,0.85966,3.88B
3737,"Apr 06, 2021",XRP,1.09057,0.91333,1.11471,0.81318,6.43B
3738,"Apr 05, 2021",XRP,0.91324,0.63489,0.93557,0.61963,5.22B
3739,"Apr 04, 2021",XRP,0.63489,0.57886,0.63561,0.56884,1.00B
3740,"Apr 03, 2021",XRP,0.57886,0.60676,0.64142,0.57467,1.59B
3741,"Apr 02, 2021",XRP,0.60676,0.57056,0.60902,0.56574,1.27B
3742,"Apr 01, 2021",XRP,0.57052,0.56957,0.59179,0.5507,1.13B
3743,"Mar 31, 2021",XRP,0.56957,0.56225,0.57594,0.53095,1.16B
3744,"Mar 30, 2021",XRP,0.56225,0.56537,0.58537,0.55924,899.98M
3745,"Mar 29, 2021",XRP,0.56537,0.54556,0.57002,0.54371,835.17M
3746,"Mar 28, 2021",XRP,0.54565,0.54789,0.55989,0.54026,531.13M
3747,"Mar 27, 2021",XRP,0.54789,0.56344,0.57414,0.53451,738.34M
3748,"Mar 26, 2021",XRP,0.56304,0.51085,0.5752,0.51046,1.30B
3749,"Mar 25, 2021",XRP,0.51085,0.48011,0.5239,0.46029,1.56B
3750,"Mar 24, 2021",XRP,0.48213,0.55045,0.56235,0.45393,1.56B
3751,"Mar 23, 2021",XRP,0.55045,0.54408,0.59555,0.53828,1.77B
3752,"Mar 22, 2021",XRP,0.54414,0.51653,0.59954,0.5024,2.71B
3753,"Mar 21, 2021",XRP,0.5167,0.5246,0.54625,0.49578,1.39B
3754,"Mar 20, 2021",XRP,0.52446,0.46655,0.54965,0.46472,1.85B
3755,"Mar 19, 2021",XRP,0.46669,0.46885,0.47489,0.45977,529.83M
3756,"Mar 18, 2021",XRP,0.46885,0.46999,0.4903,0.46582,837.87M
3757,"Mar 17, 2021",XRP,0.47,0.46037,0.48159,0.45443,913.27M
3758,"Mar 16, 2021",XRP,0.46037,0.43568,0.51976,0.42752,2.30B
3759,"Mar 15, 2021",XRP,0.43568,0.43909,0.4481,0.42346,805.42M
3760,"Mar 14, 2021",XRP,0.4393,0.45768,0.4615,0.4393,609.22M
3761,"Mar 13, 2021",XRP,0.4577,0.43938,0.46506,0.43274,815.65M
3762,"Mar 12, 2021",XRP,0.43941,0.45189,0.46385,0.42505,969.06M
3763,"Mar 11, 2021",XRP,0.45155,0.46158,0.4641,0.44103,752.19M
3764,"Mar 10, 2021",XRP,0.46158,0.48499,0.48804,0.456,867.45M
3765,"Mar 09, 2021",XRP,0.48499,0.47403,0.48656,0.47178,685.95M
3766,"Mar 08, 2021",XRP,0.47358,0.46532,0.48757,0.45533,1.00B
3767,"Mar 07, 2021",XRP,0.46532,0.46296,0.46863,0.45734,505.07M
3768,"Mar 06, 2021",XRP,0.46296,0.45498,0.47019,0.44991,575.65M
3769,"Mar 05, 2021",XRP,0.45501,0.48091,0.48278,0.44664,1.17B
3770,"Mar 04, 2021",XRP,0.48088,0.44844,0.4938,0.43623,1.83B
3771,"Mar 03, 2021",XRP,0.44844,0.43582,0.46723,0.4314,917.03M
3772,"Mar 02, 2021",XRP,0.43582,0.44546,0.45414,0.42297,920.49M
3773,"Mar 01, 2021",XRP,0.44551,0.41566,0.45262,0.41226,927.26M
3774,"Feb 28, 2021",XRP,0.41528,0.43578,0.43789,0.3934,1.05B
3775,"Feb 27, 2021",XRP,0.43574,0.42784,0.45794,0.42778,896.32M
3776,"Feb 26, 2021",XRP,0.42783,0.43592,0.45033,0.413,1.42B
3777,"Feb 25, 2021",XRP,0.43561,0.46849,0.48146,0.42599,1.08B
3778,"Feb 24, 2021",XRP,0.46923,0.47613,0.49934,0.45168,1.56B
3779,"Feb 23, 2021",XRP,0.4749,0.56581,0.5706,0.3672,4.22B
3780,"Feb 22, 2021",XRP,0.56581,0.54393,0.64615,0.51627,5.43B
3781,"Feb 21, 2021",XRP,0.54393,0.512,0.55726,0.50521,1.48B
3782,"Feb 20, 2021",XRP,0.512,0.56483,0.58113,0.4752,1.90B
3783,"Feb 19, 2021",XRP,0.56325,0.53193,0.57905,0.51489,1.60B
3784,"Feb 18, 2021",XRP,0.53061,0.53435,0.55951,0.52141,1.12B
3785,"Feb 17, 2021",XRP,0.53396,0.51987,0.55588,0.49378,1.41B
3786,"Feb 16, 2021",XRP,0.51956,0.54939,0.57897,0.48621,1.78B
3787,"Feb 15, 2021",XRP,0.54939,0.59245,0.60394,0.51117,2.03B
3788,"Feb 14, 2021",XRP,0.59252,0.63352,0.63792,0.5652,1.59B
3789,"Feb 13, 2021",XRP,0.63303,0.60892,0.64209,0.54769,2.48B
3790,"Feb 12, 2021",XRP,0.60892,0.52817,0.61897,0.51961,2.58B
3791,"Feb 11, 2021",XRP,0.52817,0.50472,0.53505,0.5015,1.53B
3792,"Feb 10, 2021",XRP,0.50472,0.47644,0.53982,0.45342,3.36B
3793,"Feb 09, 2021",XRP,0.47643,0.45084,0.48937,0.44989,1.99B
3794,"Feb 08, 2021",XRP,0.45084,0.41842,0.46672,0.4128,1.82B
3795,"Feb 07, 2021",XRP,0.41842,0.44275,0.45029,0.39789,1.75B
3796,"Feb 06, 2021",XRP,0.44274,0.45182,0.45593,0.42685,1.31B
3797,"Feb 05, 2021",XRP,0.45182,0.44454,0.47078,0.42631,2.41B
3798,"Feb 04, 2021",XRP,0.44427,0.39726,0.47971,0.38069,3.59B
3799,"Feb 03, 2021",XRP,0.39726,0.3723,0.41699,0.3723,2.25B
3800,"Feb 02, 2021",XRP,0.3723,0.37163,0.41071,0.34132,3.53B
3801,"Feb 01, 2021",XRP,0.37163,0.49493,0.75358,0.36151,13.39B
3802,"Jan 31, 2021",XRP,0.49493,0.44329,0.50775,0.39005,6.96B
3803,"Jan 30, 2021",XRP,0.44304,0.28278,0.50882,0.27879,9.31B
3804,"Jan 29, 2021",XRP,0.28278,0.26414,0.31664,0.26038,3.05B
3805,"Jan 28, 2021",XRP,0.26415,0.25073,0.26998,0.24728,765.96M
3806,"Jan 27, 2021",XRP,0.25073,0.26841,0.26861,0.24441,773.60M
3807,"Jan 26, 2021",XRP,0.26841,0.26758,0.27082,0.25809,636.91M
3808,"Jan 25, 2021",XRP,0.26758,0.2732,0.2839,0.26709,837.93M
3809,"Jan 24, 2021",XRP,0.2732,0.27163,0.27781,0.26863,645.08M
3810,"Jan 23, 2021",XRP,0.27166,0.27246,0.28303,0.26572,798.56M
3811,"Jan 22, 2021",XRP,0.27261,0.2681,0.27818,0.24165,1.49B
3812,"Jan 21, 2021",XRP,0.2681,0.29531,0.3072,0.26051,1.63B
3813,"Jan 20, 2021",XRP,0.29531,0.29453,0.31044,0.28041,1.50B
3814,"Jan 19, 2021",XRP,0.29455,0.28539,0.32793,0.28409,2.07B
3815,"Jan 18, 2021",XRP,0.28539,0.27742,0.28863,0.27171,904.13M
3816,"Jan 17, 2021",XRP,0.27742,0.27923,0.28538,0.26876,900.72M
3817,"Jan 16, 2021",XRP,0.27951,0.28022,0.29628,0.27543,1.18B
3818,"Jan 15, 2021",XRP,0.28037,0.2966,0.30301,0.26257,1.40B
3819,"Jan 14, 2021",XRP,0.2966,0.30572,0.30864,0.28358,1.48B
3820,"Jan 13, 2021",XRP,0.30575,0.29256,0.30989,0.28544,1.25B
3821,"Jan 12, 2021",XRP,0.29246,0.2875,0.30897,0.27787,2.38B
3822,"Jan 11, 2021",XRP,0.28754,0.31501,0.31567,0.25579,3.79B
3823,"Jan 10, 2021",XRP,0.31521,0.32433,0.36658,0.28928,3.31B
3824,"Jan 09, 2021",XRP,0.32432,0.32072,0.33904,0.30626,2.38B
3825,"Jan 08, 2021",XRP,0.3208,0.32355,0.34591,0.28574,3.83B
3826,"Jan 07, 2021",XRP,0.32348,0.24868,0.36878,0.2457,7.31B
3827,"Jan 06, 2021",XRP,0.24871,0.22547,0.27192,0.22162,3.53B
3828,"Jan 05, 2021",XRP,0.22544,0.2357,0.24183,0.21821,2.46B
3829,"Jan 04, 2021",XRP,0.23575,0.22495,0.25988,0.21767,3.14B
3830,"Jan 03, 2021",XRP,0.22479,0.22087,0.23783,0.21542,2.49B
3831,"Jan 02, 2021",XRP,0.22097,0.23727,0.23806,0.2114,2.48B
3832,"Jan 01, 2021",XRP,0.2372,0.21928,0.24997,0.21643,2.98B
3833,"Dec 31, 2020",XRP,0.21925,0.2113,0.2285,0.20543,2.81B
3834,"Dec 30, 2020",XRP,0.21131,0.22152,0.23525,0.19217,4.72B
3835,"Dec 29, 2020",XRP,0.22151,0.24923,0.24996,0.17428,7.62B
3836,"Dec 28, 2020",XRP,0.24929,0.28394,0.3082,0.23734,2.76B
3837,"Dec 27, 2020",XRP,0.28388,0.29463,0.30993,0.26792,2.81B
3838,"Dec 26, 2020",XRP,0.29461,0.31803,0.32559,0.28462,3.00B
3839,"Dec 25, 2020",XRP,0.3182,0.33781,0.38265,0.28206,6.00B
3840,"Dec 24, 2020",XRP,0.33782,0.2604,0.37492,0.24245,6.51B
3841,"Dec 23, 2020",XRP,0.26041,0.44685,0.44785,0.21523,8.38B
3842,"Dec 22, 2020",XRP,0.44732,0.51439,0.5215,0.40335,2.96B
3843,"Dec 21, 2020",XRP,0.51448,0.55604,0.56909,0.50019,1.57B
3844,"Dec 20, 2020",XRP,0.55634,0.57665,0.58642,0.534,1.23B
3845,"Dec 19, 2020",XRP,0.57659,0.58344,0.60299,0.56653,1.50B
3846,"Dec 18, 2020",XRP,0.58348,0.57794,0.61238,0.5516,1.96B
3847,"Dec 17, 2020",XRP,0.5779,0.57087,0.65864,0.54263,3.45B
3848,"Dec 16, 2020",XRP,0.5712,0.46777,0.57337,0.43985,2.50B
3849,"Dec 15, 2020",XRP,0.46783,0.49735,0.50706,0.46489,1.26B
3850,"Dec 14, 2020",XRP,0.49747,0.51392,0.5181,0.48986,869.69M
3851,"Dec 13, 2020",XRP,0.51416,0.50589,0.52755,0.48652,1.28B
3852,"Dec 12, 2020",XRP,0.50589,0.54666,0.54739,0.48577,2.15B
3853,"Dec 11, 2020",XRP,0.54787,0.57185,0.58519,0.52768,1.69B
3854,"Dec 10, 2020",XRP,0.57136,0.58285,0.5879,0.55403,1.15B
3855,"Dec 09, 2020",XRP,0.58285,0.55916,0.60371,0.50412,1.82B
3856,"Dec 08, 2020",XRP,0.55898,0.60813,0.61018,0.55189,1.18B
3857,"Dec 07, 2020",XRP,0.60808,0.62158,0.62318,0.59144,898.96M
3858,"Dec 06, 2020",XRP,0.62135,0.58546,0.62717,0.58032,1.29B
3859,"Dec 05, 2020",XRP,0.58532,0.55359,0.59567,0.54901,987.02M
3860,"Dec 04, 2020",XRP,0.55351,0.63027,0.63388,0.544,1.32B
3861,"Dec 03, 2020",XRP,0.63032,0.6305,0.64141,0.61515,897.53M
3862,"Dec 02, 2020",XRP,0.63065,0.61132,0.63644,0.59552,1.20B
3863,"Dec 01, 2020",XRP,0.61084,0.66388,0.67952,0.58734,2.04B
3864,"Nov 30, 2020",XRP,0.66386,0.60533,0.67687,0.59974,2.27B
3865,"Nov 29, 2020",XRP,0.60534,0.62578,0.63606,0.58501,1.77B
3866,"Nov 28, 2020",XRP,0.62597,0.56135,0.64838,0.54032,2.50B
3867,"Nov 27, 2020",XRP,0.5612,0.53659,0.58549,0.50451,2.48B
3868,"Nov 26, 2020",XRP,0.53593,0.63206,0.65095,0.4593,4.59B
3869,"Nov 25, 2020",XRP,0.63224,0.6923,0.72288,0.58702,3.20B
3870,"Nov 24, 2020",XRP,0.69224,0.61546,0.77883,0.57752,5.30B
3871,"Nov 23, 2020",XRP,0.6151,0.44605,0.6189,0.43287,3.49B
3872,"Nov 22, 2020",XRP,0.44604,0.46288,0.49544,0.41077,3.84B
3873,"Nov 21, 2020",XRP,0.46343,0.3299,0.46804,0.32951,3.31B
3874,"Nov 20, 2020",XRP,0.32995,0.30358,0.3305,0.29717,1.45B
3875,"Nov 19, 2020",XRP,0.30374,0.29319,0.30705,0.28399,1.18B
3876,"Nov 18, 2020",XRP,0.29326,0.30226,0.30782,0.28225,1.35B
3877,"Nov 17, 2020",XRP,0.30226,0.28792,0.30487,0.28731,1.47B
3878,"Nov 16, 2020",XRP,0.28778,0.26949,0.28985,0.26748,1.07B
3879,"Nov 15, 2020",XRP,0.26941,0.26813,0.27666,0.26412,885.34M
3880,"Nov 14, 2020",XRP,0.26808,0.26557,0.2771,0.26154,1.05B
3881,"Nov 13, 2020",XRP,0.26548,0.25489,0.2656,0.25374,942.55M
3882,"Nov 12, 2020",XRP,0.25486,0.2558,0.25814,0.25237,738.89M
3883,"Nov 11, 2020",XRP,0.25569,0.25376,0.2599,0.25228,834.93M
3884,"Nov 10, 2020",XRP,0.25374,0.25054,0.26464,0.24807,1.07B
3885,"Nov 09, 2020",XRP,0.25043,0.25366,0.25613,0.24562,1.00B
3886,"Nov 08, 2020",XRP,0.2538,0.24898,0.25693,0.24737,843.46M
3887,"Nov 07, 2020",XRP,0.24897,0.25861,0.26725,0.24488,976.55M
3888,"Nov 06, 2020",XRP,0.25848,0.24567,0.26135,0.24512,1.07B
3889,"Nov 05, 2020",XRP,0.2455,0.23743,0.24722,0.23711,978.75M
3890,"Nov 04, 2020",XRP,0.2375,0.23945,0.24039,0.23263,1.02B
3891,"Nov 03, 2020",XRP,0.23954,0.23528,0.24405,0.22803,1.03B
3892,"Nov 02, 2020",XRP,0.23526,0.2399,0.24455,0.2329,1.08B
3893,"Nov 01, 2020",XRP,0.23989,0.23971,0.24132,0.23656,861.22M
3894,"Oct 31, 2020",XRP,0.23972,0.23914,0.24347,0.23745,872.34M
3895,"Oct 30, 2020",XRP,0.23897,0.24248,0.24389,0.23138,972.35M
3896,"Oct 29, 2020",XRP,0.24247,0.24552,0.24702,0.23962,982.83M
3897,"Oct 28, 2020",XRP,0.24549,0.25268,0.25667,0.24431,990.70M
3898,"Oct 27, 2020",XRP,0.25265,0.24815,0.25396,0.24765,897.91M
3899,"Oct 26, 2020",XRP,0.24818,0.25311,0.25904,0.24363,1.00B
3900,"Oct 25, 2020",XRP,0.25319,0.25611,0.25708,0.25122,804.28M
3901,"Oct 24, 2020",XRP,0.25611,0.25471,0.2576,0.25256,726.90M
3902,"Oct 23, 2020",XRP,0.25471,0.25701,0.25917,0.25022,765.49M
3903,"Oct 22, 2020",XRP,0.25718,0.25105,0.26354,0.25083,1.10B
3904,"Oct 21, 2020",XRP,0.25102,0.24324,0.25555,0.24261,1.12B
3905,"Oct 20, 2020",XRP,0.24324,0.24564,0.25021,0.24155,1.04B
3906,"Oct 19, 2020",XRP,0.24558,0.24216,0.24942,0.24013,1.08B
3907,"Oct 18, 2020",XRP,0.24233,0.24057,0.2434,0.24007,1.12B
3908,"Oct 17, 2020",XRP,0.24059,0.24022,0.24316,0.23869,1.11B
3909,"Oct 16, 2020",XRP,0.2402,0.24588,0.24784,0.23772,1.15B
3910,"Oct 15, 2020",XRP,0.24585,0.24912,0.25002,0.24307,1.13B
3911,"Oct 14, 2020",XRP,0.24912,0.25654,0.25831,0.24613,1.07B
3912,"Oct 13, 2020",XRP,0.25656,0.25596,0.25997,0.25277,1.29B
3913,"Oct 12, 2020",XRP,0.25606,0.2554,0.25819,0.24918,1.39B
3914,"Oct 11, 2020",XRP,0.25537,0.25391,0.25848,0.25327,1.13B
3915,"Oct 10, 2020",XRP,0.25392,0.25299,0.2601,0.25288,1.24B
3916,"Oct 09, 2020",XRP,0.25291,0.25117,0.25662,0.24957,1.25B
3917,"Oct 08, 2020",XRP,0.25113,0.24862,0.25289,0.24208,975.37M
3918,"Oct 07, 2020",XRP,0.24872,0.24562,0.2514,0.24097,1.15B
3919,"Oct 06, 2020",XRP,0.24567,0.25051,0.25916,0.24074,1.41B
3920,"Oct 05, 2020",XRP,0.2503,0.24792,0.2542,0.24637,1.16B
3921,"Oct 04, 2020",XRP,0.24785,0.23265,0.25014,0.23152,1.30B
3922,"Oct 03, 2020",XRP,0.23273,0.23396,0.23523,0.23255,1.08B
3923,"Oct 02, 2020",XRP,0.2339,0.23824,0.23934,0.22849,1.23B
3924,"Oct 01, 2020",XRP,0.23826,0.24183,0.24439,0.23418,1.24B
3925,"Sep 30, 2020",XRP,0.24174,0.24288,0.24288,0.23774,1.22B
3926,"Sep 29, 2020",XRP,0.24274,0.24105,0.24661,0.23845,1.25B
3927,"Sep 28, 2020",XRP,0.24099,0.24331,0.24838,0.24017,1.40B
3928,"Sep 27, 2020",XRP,0.24339,0.24151,0.24468,0.23743,943.95M
3929,"Sep 26, 2020",XRP,0.24157,0.24149,0.24546,0.23776,939.30M
3930,"Sep 25, 2020",XRP,0.24155,0.23279,0.24467,0.22962,875.93M
3931,"Sep 24, 2020",XRP,0.23273,0.22146,0.23383,0.21955,791.79M
3932,"Sep 23, 2020",XRP,0.22145,0.23297,0.23503,0.22042,705.56M
3933,"Sep 22, 2020",XRP,0.23295,0.23079,0.23451,0.22942,835.78M
3934,"Sep 21, 2020",XRP,0.23083,0.2466,0.24808,0.22928,1.24B
3935,"Sep 20, 2020",XRP,0.24641,0.25082,0.25131,0.2425,774.90M
3936,"Sep 19, 2020",XRP,0.25111,0.25061,0.25459,0.24748,862.88M
3937,"Sep 18, 2020",XRP,0.25061,0.25214,0.25523,0.24641,1.09B
3938,"Sep 17, 2020",XRP,0.25209,0.24683,0.25821,0.24614,1.10B
3939,"Sep 16, 2020",XRP,0.24674,0.24331,0.25112,0.23431,1.09B
3940,"Sep 15, 2020",XRP,0.24331,0.24559,0.24939,0.24218,1.07B
3941,"Sep 14, 2020",XRP,0.2457,0.24203,0.24833,0.23915,1.07B
3942,"Sep 13, 2020",XRP,0.24206,0.24741,0.25336,0.23778,1.02B
3943,"Sep 12, 2020",XRP,0.24748,0.24258,0.24873,0.24023,1.35B
3944,"Sep 11, 2020",XRP,0.24257,0.24311,0.24441,0.23701,1.35B
3945,"Sep 10, 2020",XRP,0.24312,0.23901,0.24858,0.23888,1.56B
3946,"Sep 09, 2020",XRP,0.23904,0.2365,0.24273,0.23312,1.43B
3947,"Sep 08, 2020",XRP,0.2365,0.242,0.24355,0.23133,1.75B
3948,"Sep 07, 2020",XRP,0.24207,0.23985,0.24285,0.22986,1.77B
3949,"Sep 06, 2020",XRP,0.23984,0.23737,0.2434,0.22977,1.78B
3950,"Sep 05, 2020",XRP,0.23736,0.25403,0.25941,0.23152,2.22B
3951,"Sep 04, 2020",XRP,0.25404,0.2443,0.26547,0.24113,2.07B
3952,"Sep 03, 2020",XRP,0.2443,0.27602,0.27647,0.2397,2.07B
3953,"Sep 02, 2020",XRP,0.27602,0.29533,0.30373,0.26565,2.08B
3954,"Sep 01, 2020",XRP,0.29542,0.28114,0.29881,0.27632,1.63B
3955,"Aug 31, 2020",XRP,0.28117,0.28303,0.2845,0.27813,1.16B
3956,"Aug 30, 2020",XRP,0.28303,0.27384,0.28383,0.27381,1.16B
3957,"Aug 29, 2020",XRP,0.27384,0.27167,0.2768,0.26872,952.89M
3958,"Aug 28, 2020",XRP,0.27168,0.26456,0.27313,0.26005,1.18B
3959,"Aug 27, 2020",XRP,0.26455,0.27647,0.27826,0.25489,1.56B
3960,"Aug 26, 2020",XRP,0.27647,0.27641,0.28055,0.27404,1.10B
3961,"Aug 25, 2020",XRP,0.27641,0.28856,0.28957,0.27047,1.30B
3962,"Aug 24, 2020",XRP,0.28857,0.2848,0.29193,0.28236,988.01M
3963,"Aug 23, 2020",XRP,0.28477,0.28609,0.28794,0.27761,969.03M
3964,"Aug 22, 2020",XRP,0.28611,0.27921,0.28661,0.27353,1.22B
3965,"Aug 21, 2020",XRP,0.27921,0.29215,0.29575,0.27792,1.53B
3966,"Aug 20, 2020",XRP,0.29217,0.28979,0.2944,0.2847,1.22B
3967,"Aug 19, 2020",XRP,0.28979,0.30255,0.30587,0.27942,1.99B
3968,"Aug 18, 2020",XRP,0.30255,0.3152,0.32152,0.2985,2.15B
3969,"Aug 17, 2020",XRP,0.31513,0.30446,0.32667,0.29746,2.75B
3970,"Aug 16, 2020",XRP,0.30447,0.29882,0.30467,0.29243,1.74B
3971,"Aug 15, 2020",XRP,0.29886,0.30006,0.30522,0.29364,1.81B
3972,"Aug 14, 2020",XRP,0.30006,0.29434,0.30708,0.29097,2.10B
3973,"Aug 13, 2020",XRP,0.29435,0.28232,0.29536,0.27298,2.00B
3974,"Aug 12, 2020",XRP,0.28231,0.28292,0.28719,0.27266,1.97B
3975,"Aug 11, 2020",XRP,0.28293,0.29465,0.30713,0.27077,2.65B
3976,"Aug 10, 2020",XRP,0.29464,0.28795,0.29993,0.2851,1.97B
3977,"Aug 09, 2020",XRP,0.28795,0.29526,0.29828,0.28236,1.18B
3978,"Aug 08, 2020",XRP,0.29525,0.29444,0.29864,0.29027,1.10B
3979,"Aug 07, 2020",XRP,0.29444,0.30316,0.31003,0.28165,1.88B
3980,"Aug 06, 2020",XRP,0.30316,0.30248,0.31065,0.29743,1.82B
3981,"Aug 05, 2020",XRP,0.30249,0.30136,0.30789,0.29175,2.07B
3982,"Aug 04, 2020",XRP,0.30129,0.31005,0.31873,0.29153,2.74B
3983,"Aug 03, 2020",XRP,0.31005,0.28791,0.31971,0.28482,3.33B
3984,"Aug 02, 2020",XRP,0.28787,0.29101,0.32523,0.25562,5.37B
3985,"Aug 01, 2020",XRP,0.291,0.25945,0.29743,0.25576,3.30B
3986,"Jul 31, 2020",XRP,0.25947,0.24415,0.26039,0.2418,1.78B
3987,"Jul 30, 2020",XRP,0.24417,0.24096,0.24941,0.23742,1.93B
3988,"Jul 29, 2020",XRP,0.24319,0.23041,0.25,0.22955,2.44B
3989,"Jul 28, 2020",XRP,0.23041,0.22433,0.2346,0.21729,2.00B
3990,"Jul 27, 2020",XRP,0.22433,0.21527,0.2289,0.21005,2.10B
